latitude,longitude,location name,land price,electricity,notes
39.3990,-74.5751,"Egg Harbor Twp, NJ","$150,000-350,000/acre","$0.1267/kWh","{notes:["AtlantiCare Data Center presence","Atlantic City area","South Jersey"]}"
40.0583,-74.1333,"Wall Township, NJ","$250,000-600,000/acre","$0.1267/kWh","{notes:["Central Jersey","Shore region","Business corridor"]}"
35.0844,-106.6504,"Albuquerque, NM","$80,000-200,000/acre","$0.0922/kWh","{notes:["Albuquerque Data Center presence","Largest city","Research resources"]}"
35.8800,-106.3031,"Los Alamos, NM","$100,000-250,000/acre","$0.0922/kWh","{notes:["Los Alamos Data Park presence","National Lab","Research capabilities"]}"
35.6869,-105.9378,"Santa Fe, NM","$150,000-400,000/acre","$0.0922/kWh","{notes:["State capital","Cultural center","Government presence"]}"
32.3199,-106.7637,"Las Cruces, NM","$60,000-150,000/acre","$0.0922/kWh","{notes:["Southern New Mexico","University resources","Proximity to El Paso"]}"
36.9971,-107.9070,"Farmington, NM","$50,000-120,000/acre","$0.0922/kWh","{notes:["Northwestern NM","Energy corridor","Available land"]}"
32.4207,-104.2288,"Carlsbad, NM","$50,000-130,000/acre","$0.0922/kWh","{notes:["Southeastern NM","WIPP facility","Energy industry"]}"
33.3745,-104.5283,"Roswell, NM","$40,000-100,000/acre","$0.0922/kWh","{notes:["Southeastern NM","Former military base","Available infrastructure"]}"
35.1677,-103.6995,"Tucumcari, NM","$20,000-50,000/acre","$0.0922/kWh","{notes:["Eastern NM","I-40 corridor","Very low costs"]}"
35.1989,-103.9954,"Santa Rosa, NM","$25,000-60,000/acre","$0.0922/kWh","{notes:["Eastern NM","I-40 corridor","Low costs"]}"
36.4072,-105.5730,"Taos, NM","$100,000-250,000/acre","$0.0922/kWh","{notes:["Northern NM","Tourism infrastructure","Creative economy"]}"
42.6526,-73.7562,"Albany, NY","$120,000-300,000/acre","$0.1460/kWh","{notes:["State capital","Tech corridor","Government presence"]}"
42.8864,-78.8784,"Buffalo, NY","$80,000-200,000/acre","$0.1460/kWh","{notes:["CentriLogic presence","Western NY","Lower costs"]}"
43.1704,-78.6951,"Lockport, NY","$70,000-170,000/acre","$0.1460/kWh","{notes:["Yahoo presence","Western NY","Tax incentives"]}"
43.0481,-76.1474,"Syracuse, NY","$70,000-180,000/acre","$0.1460/kWh","{notes:["Big Apple Data presence","Central NY","University resources"]}"
40.7217,-74.0049,"New York (Downtown), NY","$5,000,000-20,000,000/acre","$0.1460/kWh","{notes:["CoreSite NY1 presence","Financial district","Major connectivity"]}"
40.7401,-74.0018,"New York (Chelsea), NY","$4,000,000-15,000,000/acre","$0.1460/kWh","{notes:["Digital Realty 111 8th Ave presence","Tech district","Google building"]}"
40.7423,-74.0060,"New York (West Chelsea), NY","$3,500,000-14,000,000/acre","$0.1460/kWh","{notes:["Telehouse presence","Gallery district","Hudson Yards adjacent"]}"
40.7172,-74.0084,"New York (Tribeca), NY","$5,000,000-20,000,000/acre","$0.1460/kWh","{notes:["zColo 60 Hudson St presence","Major carrier hotel","Prime Manhattan"]}"
40.6782,-73.9442,"Brooklyn, NY","$1,000,000-5,000,000/acre","$0.1460/kWh","{notes:["ColocationGuard presence","NYC outer borough","Growing tech hub"]}"
40.7934,-73.4051,"Melville, NY","$400,000-1,000,000/acre","$0.1460/kWh","{notes:["Data Storage Corp presence","Long Island","Business corridor"]}"
43.1572,-77.6152,"Rochester, NY","$100,000-250,000/acre","$0.1460/kWh","{notes:["Western NY","University resources","Former Kodak infrastructure"]}"
42.0987,-75.9180,"Binghamton, NY","$60,000-150,000/acre","$0.1460/kWh","{notes:["Southern Tier","University presence","Former IBM location"]}"
44.6994,-73.4529,"Plattsburgh, NY","$50,000-120,000/acre","$0.1460/kWh","{notes:["Northern NY","Canadian border","Former Air Force Base"]}"
41.7034,-73.9210,"Poughkeepsie, NY","$150,000-350,000/acre","$0.1460/kWh","{notes:["Hudson Valley","IBM presence","Metro North access"]}"
42.4440,-76.5019,"Ithaca, NY","$120,000-300,000/acre","$0.1460/kWh","{notes:["Cornell University","Research resources","Finger Lakes region"]}"
35.2271,-80.8431,"Charlotte, NC","$200,000-550,000/acre","$0.0852/kWh","{notes:["Flexential presence","Major banking center","Southeast hub"]}"
35.7796,-78.6382,"Raleigh, NC","$180,000-450,000/acre","$0.0852/kWh","{notes:["TierPoint presence","Research Triangle","Tech ecosystem"]}"
35.9940,-78.8986,"Durham, NC","$170,000-430,000/acre","$0.0852/kWh","{notes:["CloudInspire presence","Research Triangle","University resources"]}"
35.2272,-80.8397,"Charlotte (Uptown), NC","$250,000-650,000/acre","$0.0852/kWh","{notes:["Digital Realty presence","Financial district","Urban core"]}"
35.2382,-80.8000,"Charlotte (East), NC","$180,000-470,000/acre","$0.0852/kWh","{notes:["EdgeConneX presence","Business corridor","Growing area"]}"
35.2119,-80.8421,"Charlotte (South End), NC","$230,000-600,000/acre","$0.0852/kWh","{notes:["TierPoint Charlotte II presence","Urban renewal","Tech district"]}"
35.5849,-80.8101,"Mooresville, NC","$120,000-300,000/acre","$0.0852/kWh","{notes:["GigaData Center presence","North Charlotte region","NASCAR industry"]}"
35.9338,-81.5386,"Lenoir, NC","$60,000-150,000/acre","$0.0852/kWh","{notes:["Google Data Center presence","Western NC","Tax incentives"]}"
35.5769,-81.2135,"Maiden, NC","$50,000-130,000/acre","$0.0852/kWh","{notes:["Apple Data Center presence","Western NC","Tech investment"]}"
35.3119,-81.8692,"Forest City, NC","$40,000-100,000/acre","$0.0852/kWh","{notes:["Facebook/Meta presence","Western NC","Tech investment"]}"
36.0973,-79.4302,"Burlington, NC","$80,000-200,000/acre","$0.0852/kWh","{notes:["Piedmont region","I-40/I-85 corridor","Manufacturing base"]}"
35.1086,-80.7214,"Matthews, NC","$150,000-380,000/acre","$0.0852/kWh","{notes:["Charlotte suburb","Growth area","Business friendly"]}"
35.0128,-80.8303,"Pineville, NC","$140,000-350,000/acre","$0.0852/kWh","{notes:["South Charlotte","Power infrastructure","Business district"]}"
46.8083,-100.7837,"Bismarck, ND","$50,000-120,000/acre","$0.0862/kWh","{notes:["Dakota Carrier Network presence","State capital","Central location"]}"
46.8772,-96.7898,"Fargo, ND","$60,000-150,000/acre","$0.0862/kWh","{notes:["ND Data Cloud presence","Largest city","University resources"]}"
46.8792,-102.7896,"Dickinson, ND","$40,000-100,000/acre","$0.0862/kWh","{notes:["Prairie Tech presence","Western ND","Energy corridor"]}"
48.2325,-101.2963,"Minot, ND","$35,000-90,000/acre","$0.0862/kWh","{notes:["Northern ND","Former Air Force Base","Available infrastructure"]}"
47.9253,-97.0329,"Grand Forks, ND","$40,000-100,000/acre","$0.0862/kWh","{notes:["University of North Dakota","Eastern ND","Research capabilities"]}"
46.8944,-98.0078,"Valley City, ND","$25,000-65,000/acre","$0.0862/kWh","{notes:["Eastern ND","I-94 corridor","Low costs"]}"
48.7650,-102.3896,"Williston, ND","$50,000-130,000/acre","$0.0862/kWh","{notes:["Energy boom town","Northwestern ND","Power infrastructure"]}"
46.3917,-100.7401,"Fort Yates, ND","$15,000-40,000/acre","$0.0862/kWh","{notes:["Standing Rock Reservation","South-central ND","Very low costs"]}"
47.4908,-99.7520,"Carrington, ND","$20,000-50,000/acre","$0.0862/kWh","{notes:["Central ND","Agricultural region","Available land"]}"
48.3911,-99.9982,"Rugby, ND","$20,000-50,000/acre","$0.0862/kWh","{notes:["North-central ND","Geographic center of North America","Available land"]}"
41.4993,-81.6944,"Cleveland, OH","$80,000-200,000/acre","$0.0953/kWh","{notes:["ByteGrid presence","Major city","Great Lakes port"]}"
41.4981,-81.6898,"Cleveland (Downtown), OH","$100,000-250,000/acre","$0.0953/kWh","{notes:["BlueBridge Networks presence","Urban core","Business district"]}"
41.4618,-81.5141,"Cleveland (East), OH","$70,000-180,000/acre","$0.0953/kWh","{notes:["Expedient presence","Industrial area","University Circle"]}"
39.9612,-82.9988,"Columbus, OH","$100,000-250,000/acre","$0.0953/kWh","{notes:["Redbird Data Center presence","State capital","University resources"]}"
40.0812,-82.8087,"New Albany, OH","$120,000-300,000/acre","$0.0953/kWh","{notes:["Amazon CMH presence","Northeast Columbus","Business park"]}"
40.0869,-82.8068,"New Albany (North), OH","$130,000-320,000/acre","$0.0953/kWh","{notes:["Google Data Center presence","Tech corridor","Business district"]}"
40.0837,-82.8048,"New Albany (East), OH","$125,000-310,000/acre","$0.0953/kWh","{notes:["Facebook/Meta presence","Tech investment","Growing area"]}"
39.9423,-83.2672,"West Jefferson, OH","$80,000-200,000/acre","$0.0953/kWh","{notes:["Microsoft presence","Western Columbus metro","Industrial area"]}"
40.0047,-82.9978,"Columbus (North), OH","$110,000-270,000/acre","$0.0953/kWh","{notes:["Aligned presence","Tech corridor","Business district"]}"
39.9649,-83.0007,"Columbus (Downtown), OH","$150,000-380,000/acre","$0.0953/kWh","{notes:["Cologix presence","Urban core","Business district"]}"
41.0814,-81.5190,"Akron, OH","$60,000-150,000/acre","$0.0953/kWh","{notes:["H5 Data Centers presence","Former rubber capital","University resources"]}"
39.1031,-84.5120,"Cincinnati, OH","$70,000-180,000/acre","$0.0953/kWh","{notes:["NTT Global Data Centers presence","Major city","Corporate headquarters"]}"
41.4489,-82.7079,"Sandusky, OH","$50,000-120,000/acre","$0.0953/kWh","{notes:["Lake Erie Data presence","Northern Ohio","Lake Erie shore"]}"
39.4154,-81.4548,"Marietta, OH","$40,000-100,000/acre","$0.0953/kWh","{notes:["River Data presence","Ohio River","Southeastern Ohio"]}"
40.7990,-81.3785,"Canton, OH","$50,000-120,000/acre","$0.0953/kWh","{notes:["SecureData 365 presence","Northeast Ohio","Industrial base"]}"
41.0998,-80.6495,"Youngstown, OH","$30,000-80,000/acre","$0.0953/kWh","{notes:["Steel Valley Data Center presence","Former steel city","Low costs"]}"
35.4677,-97.5164,"Oklahoma City, OK","$70,000-180,000/acre","$0.0774/kWh","{notes:["HexaCloud presence","State capital","Central location"]}"
36.1540,-95.9928,"Tulsa, OK","$60,000-150,000/acre","$0.0774/kWh","{notes:["TierPoint presence","Oil industry","Cultural center"]}"
35.4677,-97.5164,"Oklahoma City (Central), OK","$80,000-200,000/acre","$0.0774/kWh","{notes:["RACK59 Data Center presence","Urban core","Business district"]}"
36.1540,-95.9928,"Tulsa (Downtown), OK","$70,000-170,000/acre","$0.0774/kWh","{notes:["Tulsix Data Center presence","Urban center","Business district"]}"
34.6035,-98.3959,"Lawton, OK","$30,000-80,000/acre","$0.0774/kWh","{notes:["Fort Sill proximity","Southwestern Oklahoma","Available land"]}"
36.7256,-97.0857,"Ponca City, OK","$25,000-65,000/acre","$0.0774/kWh","{notes:["Former oil headquarters","Northern Oklahoma","Available infrastructure"]}"
36.3167,-95.6170,"Pryor Creek, OK","$30,000-80,000/acre","$0.0774/kWh","{notes:["Google presence","MidAmerica Industrial Park","Power infrastructure"]}"
35.2226,-97.4395,"Norman, OK","$60,000-150,000/acre","$0.0774/kWh","{notes:["University of Oklahoma","Research resources","OKC metro area"]}"
36.0384,-95.8792,"Broken Arrow, OK","$50,000-130,000/acre","$0.0774/kWh","{notes:["Tulsa suburb","Manufacturing base","Business friendly"]}"
36.6954,-101.4728,"Guymon, OK","$15,000-40,000/acre","$0.0774/kWh","{notes:["Panhandle","Very low costs","Available land"]}"
45.5230,-122.6762,"Portland, OR","$300,000-800,000/acre","$0.0801/kWh","{notes:["EdgeConneX presence","Tech hub","West Coast connectivity"]}"
45.5313,-122.9365,"Hillsboro, OR","$250,000-650,000/acre","$0.0801/kWh","{notes:["Digital Realty presence","Intel campus","Silicon Forest"]}"
45.8399,-119.7006,"Boardman, OR","$60,000-150,000/acre","$0.0801/kWh","{notes:["Amazon US-East presence","Columbia River","Power infrastructure"]}"
45.9182,-119.3249,"Umatilla, OR","$50,000-130,000/acre","$0.0801/kWh","{notes:["Amazon US-West presence","Columbia River","Power infrastructure"]}"
44.0582,-123.0868,"Eugene, OR","$150,000-400,000/acre","$0.0801/kWh","{notes:["University resources","Willamette Valley","Tech growth"]}"
42.3265,-122.8756,"Medford, OR","$120,000-300,000/acre","$0.0801/kWh","{notes:["Southern Oregon","Regional hub","Lower costs"]}"
44.9429,-123.0351,"Salem, OR","$140,000-350,000/acre","$0.0801/kWh","{notes:["State capital","Willamette Valley","Government presence"]}"
43.4502,-119.1391,"Bend, OR","$200,000-500,000/acre","$0.0801/kWh","{notes:["Central Oregon","Tech growth","Outdoor lifestyle"]}"
45.3191,-122.9799,"Wilsonville, OR","$230,000-600,000/acre","$0.0801/kWh","{notes:["Portland south","I-5 corridor","Business friendly"]}"
45.4207,-122.6706,"Lake Oswego, OR","$350,000-900,000/acre","$0.0801/kWh","{notes:["Portland suburb","Affluent area","Business headquarters"]}"
39.9526,-75.1652,"Philadelphia, PA","$250,000-700,000/acre","$0.0869/kWh","{notes:["Equinix PH1 presence","Major city","East Coast connectivity"]}"
39.9533,-75.1635,"Philadelphia (Center City), PA","$300,000-800,000/acre","$0.0869/kWh","{notes:["Digital Realty presence","Urban core","Business district"]}"
40.6023,-75.4714,"Allentown, PA","$150,000-400,000/acre","$0.0869/kWh","{notes:["TierPoint presence","Lehigh Valley","Former industrial"]}"
40.4406,-79.9959,"Pittsburgh, PA","$150,000-400,000/acre","$0.0869/kWh","{notes:["Cyxtera PIT1 presence","Major city","Tech revival"]}"
39.9524,-75.1636,"Philadelphia (Old City), PA","$280,000-750,000/acre","$0.0869/kWh","{notes:["vXchnge presence","Historic district","Urban core"]}"
41.0486,-79.9112,"Boyers, PA","$40,000-100,000/acre","$0.0869/kWh","{notes:["Iron Mountain presence","Underground facility","Former limestone mine"]}"
39.9523,-75.1622,"Philadelphia (Market East), PA","$290,000-780,000/acre","$0.0869/kWh","{notes:["Evoque Data Center presence","Urban center","Business district"]}"
40.4418,-79.9937,"Pittsburgh (Downtown), PA","$180,000-470,000/acre","$0.0869/kWh","{notes:["ColoHouse presence","Urban core","Business district"]}"
39.9510,-75.1658,"Philadelphia (Society Hill), PA","$300,000-800,000/acre","$0.0869/kWh","{notes:["INAP presence","Historic district","Urban center"]}"
40.4422,-80.0013,"Pittsburgh (North Shore), PA","$170,000-450,000/acre","$0.0869/kWh","{notes:["DataBank PIT1 presence","Urban renewal","Stadium district"]}"
39.9543,-75.1662,"Philadelphia (Northern Liberties), PA","$250,000-650,000/acre","$0.0869/kWh","{notes:["Equinix PH2 presence","Urban renewal","Tech district"]}"
40.3409,-76.4113,"Lebanon, PA","$100,000-250,000/acre","$0.0869/kWh","{notes:["DartPoints presence","Central PA","Distribution corridor"]}"
39.9521,-75.1674,"Philadelphia (Chinatown), PA","$270,000-720,000/acre","$0.0869/kWh","{notes:["Quonix presence","Urban center","Convention center adjacent"]}"
41.4090,-75.6624,"Scranton, PA","$70,000-170,000/acre","$0.0869/kWh","{notes:["Electric City DC presence","Northeastern PA","Former industrial"]}"
41.2459,-75.8813,"Wilkes-Barre, PA","$60,000-150,000/acre","$0.0869/kWh","{notes:["Diamond City DC presence","Wyoming Valley","Former coal region"]}"
42.1292,-80.0851,"Erie, PA","$50,000-130,000/acre","$0.0869/kWh","{notes:["Harbor Data Center presence","Great Lakes port","Northwestern PA"]}"
40.2407,-75.2838,"Norristown, PA","$200,000-500,000/acre","$0.0869/kWh","{notes:["Philadelphia suburb","County seat","Industrial areas"]}"
41.8240,-71.4128,"Providence, RI","$150,000-400,000/acre","$0.1824/kWh","{notes:["OSHEAN Data Center presence","State capital","University resources"]}"
41.7001,-71.4162,"Warwick, RI","$120,000-300,000/acre","$0.1824/kWh","{notes:["Tech Collaborative DC presence","Airport adjacent","Business center"]}"
41.5242,-71.2815,"Newport, RI","$200,000-500,000/acre","$0.1824/kWh","{notes:["Naval facilities","Tourism center","Coastal location"]}"
41.8759,-71.3776,"Pawtucket, RI","$100,000-250,000/acre","$0.1824/kWh","{notes:["Providence metro","Former industrial","Available mill space"]}"
41.7798,-71.4825,"Cranston, RI","$130,000-320,000/acre","$0.1824/kWh","{notes:["Providence adjacent","Second largest city","Business friendly"]}"
41.9946,-71.5880,"Woonsocket, RI","$90,000-230,000/acre","$0.1824/kWh","{notes:["Northern RI","Massachusetts border","Former mill town"]}"
41.3777,-71.8283,"Westerly, RI","$110,000-280,000/acre","$0.1824/kWh","{notes:["Southwestern RI","Coastal town","Tourism infrastructure"]}"
41.5706,-71.4311,"East Greenwich, RI","$150,000-380,000/acre","$0.1824/kWh","{notes:["Central RI","Business friendly","Waterfront"]}"
41.9566,-71.3815,"Cumberland, RI","$100,000-250,000/acre","$0.1824/kWh","{notes:["Northern RI","Massachusetts border","Suburban area"]}"
41.4201,-71.4662,"North Kingstown, RI","$120,000-300,000/acre","$0.1824/kWh","{notes:["Former naval base","Bay access","Business park"]}"
34.0007,-81.0348,"Columbia, SC","$80,000-200,000/acre","$0.0904/kWh","{notes:["Cologix presence","State capital","University resources"]}"
34.7057,-81.2147,"Chester, SC","$40,000-100,000/acre","$0.0904/kWh","{notes:["Bluebird Network presence","I-77 corridor","Low costs"]}"
34.8526,-82.3940,"Greenville, SC","$100,000-250,000/acre","$0.0904/kWh","{notes:["Immedion presence","Upstate region","Business friendly"]}"
34.8563,-82.3984,"Greenville (Downtown), SC","$120,000-300,000/acre","$0.0904/kWh","{notes:["Green Cloud Technologies presence","Urban renewal","Tech district"]}"
34.9249,-81.0251,"Rock Hill, SC","$70,000-180,000/acre","$0.0904/kWh","{notes:["Cyxtera CLT3 presence","Charlotte metro","Knowledge Park"]}"
32.7765,-79.9311,"Charleston, SC","$150,000-400,000/acre","$0.0904/kWh","{notes:["Coastal city","Tourism center","Tech growth"]}"
33.9937,-81.0446,"Lexington, SC","$70,000-180,000/acre","$0.0904/kWh","{notes:["Columbia suburb","Business friendly","Growth area"]}"
34.1954,-82.1618,"Greenwood, SC","$40,000-100,000/acre","$0.0904/kWh","{notes:["Upstate region","Manufacturing base","Available land"]}"
34.5004,-80.7771,"Lancaster, SC","$50,000-120,000/acre","$0.0904/kWh","{notes:["Charlotte metro area","Lower costs than NC","Business friendly"]}"
33.4918,-80.8556,"Orangeburg, SC","$30,000-80,000/acre","$0.0904/kWh","{notes:["Central SC","University presence","I-26/I-95 proximity"]}"
43.5446,-96.7311,"Sioux Falls, SD","$70,000-180,000/acre","$0.0894/kWh","{notes:["SDN Communications presence","Largest city","Business friendly"]}"
44.0805,-103.2310,"Rapid City, SD","$60,000-150,000/acre","$0.0894/kWh","{notes:["DataTel presence","Western SD","Tourism center"]}"
44.3683,-98.2186,"Huron, SD","$25,000-65,000/acre","$0.0894/kWh","{notes:["Central SD","Agricultural region","Available land"]}"
45.4647,-98.4864,"Aberdeen, SD","$30,000-80,000/acre","$0.0894/kWh","{notes:["Northeastern SD","University presence","Regional center"]}"
44.5111,-100.0208,"Pierre, SD","$35,000-90,000/acre","$0.0894/kWh","{notes:["State capital","Central location","Missouri River"]}"
44.8994,-97.1144,"Watertown, SD","$30,000-75,000/acre","$0.0894/kWh","{notes:["Northeastern SD","I-29 corridor","Available land"]}"
43.7319,-98.0298,"Mitchell, SD","$25,000-65,000/acre","$0.0894/kWh","{notes:["Eastern SD","I-90 corridor","Available land"]}"
45.9046,-94.1983,"Brookings, SD","$35,000-90,000/acre","$0.0894/kWh","{notes:["Eastern SD","University resources","Research park"]}"
43.0530,-97.8858,"Yankton, SD","$30,000-75,000/acre","$0.0894/kWh","{notes:["Southeastern SD","Missouri River","Regional center"]}"
44.4227,-100.3508,"Fort Pierre, SD","$30,000-80,000/acre","$0.0894/kWh","{notes:["State capital adjacent","Missouri River","Available land"]}"
36.1627,-86.7816,"Nashville, TN","$200,000-500,000/acre","$0.0944/kWh","{notes:["Flexential presence","State capital","Tech growth"]}"
35.9251,-86.8689,"Franklin, TN","$180,000-450,000/acre","$0.0944/kWh","{notes:["Compass Datacenters presence","Nashville suburb","Corporate headquarters"]}"
35.0456,-85.3097,"Chattanooga, TN","$80,000-200,000/acre","$0.0944/kWh","{notes:["DC BLOX presence","Gigabit city","Fiber infrastructure"]}"
35.1495,-90.0490,"Memphis, TN","$70,000-180,000/acre","$0.0944/kWh","{notes:["TierPoint presence","Distribution hub","FedEx headquarters"]}"
35.9606,-83.9207,"Knoxville, TN","$90,000-230,000/acre","$0.0944/kWh","{notes:["DC BLOX presence","University resources","Eastern Tennessee"]}"
36.1745,-86.7670,"Nashville (Downtown), TN","$250,000-650,000/acre","$0.0944/kWh","{notes:["ServerFarm presence","Urban core","Business district"]}"
35.9250,-86.8689,"Franklin (Cool Springs), TN","$200,000-500,000/acre","$0.0944/kWh","{notes:["Flexential presence","Business district","Corporate campus"]}"
36.4301,-82.3509,"Johnson City, TN","$60,000-150,000/acre","$0.0944/kWh","{notes:["Eastern Tennessee","University presence","Tri-Cities region"]}"
36.5298,-82.5618,"Kingsport, TN","$50,000-130,000/acre","$0.0944/kWh","{notes:["Tri-Cities region","Manufacturing base","Available land"]}"
35.6729,-88.8442,"Jackson, TN","$40,000-100,000/acre","$0.0944/kWh","{notes:["Western Tennessee","Regional center","I-40 corridor"]}"
32.7767,-96.7970,"Dallas, TX","$300,000-800,000/acre","$0.0813/kWh","{notes:["IBM Cloud presence","Major hub","Multiple providers"]}"
32.7868,-96.7932,"Dallas (Downtown), TX","$350,000-900,000/acre","$0.0813/kWh","{notes:["Digital Realty presence","Urban core","Major connectivity"]}"
32.8065,-96.8191,"Dallas (Uptown), TX","$400,000-1,000,000/acre","$0.0813/kWh","{notes:["Equinix DA1 presence","Business district","Corporate headquarters"]}"
32.8177,-96.8797,"Dallas (Stemmons Corridor), TX","$250,000-650,000/acre","$0.0813/kWh","{notes:["Digital Realty presence","Industrial corridor","Multiple providers"]}"
32.9682,-96.8985,"Carrollton, TX","$200,000-500,000/acre","$0.0813/kWh","{notes:["CyrusOne presence","Northern suburb","Tech corridor"]}"
32.8892,-96.9238,"Irving, TX","$220,000-550,000/acre","$0.0813/kWh","{notes:["QTS Dallas-Fort Worth presence","Las Colinas district","Corporate campus"]}"
32.9134,-96.6305,"Garland, TX","$150,000-380,000/acre","$0.0813/kWh","{notes:["Stream Data Centers presence","Eastern suburb","Industrial base"]}"
32.9888,-97.4577,"Fort Worth (North), TX","$150,000-380,000/acre","$0.0813/kWh","{notes:["Facebook/Meta Data Center presence","Alliance corridor","Growth area"]}"
32.4950,-96.9595,"Midlothian, TX","$120,000-300,000/acre","$0.0813/kWh","{notes:["Google Data Center presence","Southern DFW","Growth area"]}"
33.0412,-96.7275,"Plano, TX","$250,000-650,000/acre","$0.0813/kWh","{notes:["Aligned Dallas presence","Northern suburb","Corporate headquarters"]}"
32.9359,-96.8359,"Dallas (Las Colinas), TX","$230,000-600,000/acre","$0.0813/kWh","{notes:["NTT Global Data Centers presence","Business district","Corporate campus"]}"
32.9716,-96.6985,"Richardson, TX","$220,000-550,000/acre","$0.0813/kWh","{notes:["Digital Realty presence","Telecom Corridor","Tech district"]}"
33.0535,-96.7413,"Plano (East), TX","$230,000-600,000/acre","$0.0813/kWh","{notes:["Flexential presence","Legacy business park","Tech corridor"]}"
33.0508,-96.7698,"Plano (Central), TX","$240,000-620,000/acre","$0.0813/kWh","{notes:["STACK INFRASTRUCTURE presence","Corporate campus","Business hub"]}"
33.0451,-96.7331,"Plano (South), TX","$230,000-580,000/acre","$0.0813/kWh","{notes:["Stream Data Centers presence","Legacy West adjacent","Corporate district"]}"
32.7791,-96.8081,"Dallas (Design District), TX","$300,000-750,000/acre","$0.0813/kWh","{notes:["Alkira Data Center presence","Urban renewal","Creative district"]}"
32.5193,-96.8042,"Red Oak, TX","$100,000-250,000/acre","$0.0813/kWh","{notes:["Compass Datacenters presence","Southern growth","Available land"]}"
33.1032,-96.6706,"Allen, TX","$200,000-500,000/acre","$0.0813/kWh","{notes:["TierPoint presence","Northern suburb","Tech growth"]}"
32.8004,-96.7918,"Dallas (Medical District), TX","$280,000-700,000/acre","$0.0813/kWh","{notes:["Cologix DAL3 presence","Hospital complex","Central location"]}"
32.7277,-97.3215,"Fort Worth, TX","$150,000-380,000/acre","$0.0813/kWh","{notes:["QTS Fort Worth presence","Western metroplex","Business district"]}"
32.8028,-96.8016,"Dallas (Oak Lawn), TX","$320,000-800,000/acre","$0.0813/kWh","{notes:["zColo DFW presence","Urban district","Mixed-use area"]}"
30.2672,-97.7431,"Austin, TX","$400,000-1,200,000/acre","$0.0813/kWh","{notes:["Digital Realty presence","Tech hub","State capital"]}"
30.2747,-97.7404,"Austin (Downtown), TX","$500,000-1,500,000/acre","$0.0813/kWh","{notes:["Cyxtera AUS1 presence","Urban core","Business district"]}"
30.2620,-97.7461,"Austin (South), TX","$350,000-1,000,000/acre","$0.0813/kWh","{notes:["T5 Data Centers presence","SoCo area","Growth corridor"]}"
30.2677,-97.7432,"Austin (Central), TX","$450,000-1,300,000/acre","$0.0813/kWh","{notes:["Rackspace presence","Tech district","University adjacent"]}"
29.7604,-95.3698,"Houston, TX","$200,000-600,000/acre","$0.0813/kWh","{notes:["INAP presence","Major city","Energy industry"]}"
29.7570,-95.3672,"Houston (Downtown), TX","$250,000-700,000/acre","$0.0813/kWh","{notes:["Cyxtera IAH1 presence","Urban core","Business district"]}"
29.7602,-95.3694,"Houston (CBD), TX","$270,000-750,000/acre","$0.0813/kWh","{notes:["Data Foundry presence","Central location","Corporate headquarters"]}"
29.7579,-95.3637,"Houston (East Downtown), TX","$230,000-650,000/acre","$0.0813/kWh","{notes:["Equinix HO1 presence","Urban renewal","Growing district"]}"
29.7535,-95.3609,"Houston (EaDo), TX","$220,000-620,000/acre","$0.0813/kWh","{notes:["TierPoint presence","Warehouse district","Urban renewal"]}"
29.7611,-95.3642,"Houston (Theater District), TX","$250,000-680,000/acre","$0.0813/kWh","{notes:["VPLS presence","Urban core","Business center"]}"
29.4241,-98.4936,"San Antonio, TX","$150,000-400,000/acre","$0.0813/kWh","{notes:["CyrusOne presence","Military city","Growing tech"]}"
29.5117,-98.3852,"Windcrest, TX","$120,000-300,000/acre","$0.0813/kWh","{notes:["Rackspace presence","San Antonio suburb","Tech campus"]}"
29.4241,-98.4936,"San Antonio (Downtown), TX","$180,000-450,000/acre","$0.0813/kWh","{notes:["Alamo Data Center presence","Urban core","Tourism center"]}"
33.5779,-101.8552,"Lubbock, TX","$70,000-180,000/acre","$0.0813/kWh","{notes:["TxSafe Datacenter presence","Texas Tech University","Western Texas"]}"
32.7801,-96.8003,"Dallas (Victory Park), TX","$350,000-900,000/acre","$0.0813/kWh","{notes:["Leaseweb presence","Entertainment district","Urban renewal"]}"
29.3013,-94.7977,"Galveston, TX","$120,000-300,000/acre","$0.0813/kWh","{notes:["Seawall DC presence","Coastal location","Island city"]}"
31.7619,-106.4850,"El Paso, TX","$80,000-200,000/acre","$0.0813/kWh","{notes:["Border Data Center presence","Western tip","International gateway"]}"
29.4608,-95.0513,"Dickinson, TX","$70,000-170,000/acre","$0.0813/kWh","{notes:["Big D Tech Center presence","Houston area","Gulf Coast region"]}"
40.7764,-111.9902,"Salt Lake City, UT","$150,000-400,000/acre","$0.0744/kWh","{notes:["Aligned Data Centers presence","Tech growth","Business friendly"]}"
40.7670,-111.9800,"Salt Lake City (Downtown), UT","$180,000-450,000/acre","$0.0744/kWh","{notes:["eBay Data Center presence","Urban core","Business district"]}"
40.4563,-111.9170,"Bluffdale, UT","$120,000-300,000/acre","$0.0744/kWh","{notes:["NSA Data Center presence","South Valley","Available land"]}"
40.6097,-111.9391,"West Jordan, UT","$130,000-320,000/acre","$0.0744/kWh","{notes:["Novva presence","Salt Lake suburb","Growing area"]}"
40.3438,-111.7205,"Lindon, UT","$140,000-350,000/acre","$0.0744/kWh","{notes:["C7 Data Centers presence","Utah County","Silicon Slopes"]}"
